valid_time,u100,v100,u10,v10,fg10,d2m,t2m,msl,skt,sp,ssrd,strd,tp,is_anomaly,anomaly_type
1973-02-20 14:00:00,1.3004913,4.1242523,0.9526062,2.30365,4.0647826,285.00885,286.67892,101485.19,286.44275,100623.16,0.0,1215457.6,0.0,0,
1973-02-20 15:00:00,1.4318695,3.6528015,1.0618744,2.1209564,4.243306,285.06296,286.66943,101459.19,286.7407,100596.3,0.0,1230339.1,4.7683716e-07,0,
1973-02-20 16:00:00,1.1228485,3.143341,0.87364197,2.0083618,3.983939,285.21338,286.7604,101427.06,287.09143,100565.02,0.0,1221944.8,0.0,0,
1973-02-20 17:00:00,0.29595947,2.6107178,0.25346375,1.7648773,3.083252,285.3734,286.88297,101413.25,287.0176,100551.05,0.0,1221558.1,0.0,0,
1973-02-20 18:00:00,-0.10809326,2.4203644,-0.014038086,1.6747437,2.6281939,285.31235,287.01672,101390.44,286.84442,100527.24,0.0,1245266.8,0.0,0,
1973-02-20 19:00:00,0.22906494,2.5457764,0.21252441,1.9569092,3.9281793,284.93005,287.22614,101419.44,288.2594,100555.72,91008.0,1290593.0,9.536743e-07,0,
1973-02-20 20:00:00,1.1117096,3.13591,0.8193054,2.4773407,5.3021646,285.0713,288.5622,101406.19,290.4395,100543.516,414208.0,1286930.2,2.861023e-06,0,
1973-02-20 21:00:00,1.9203644,3.9347534,1.522934,3.1317291,7.231707,284.8606,288.84528,101455.0,292.34848,100594.55,768704.0,1323953.8,7.1525574e-06,0,
1973-02-20 22:00:00,1.8921356,4.6461334,1.4741364,3.7025757,8.413108,285.14407,289.9383,101426.31,294.8528,100568.7,1235712.0,1326319.8,7.6293945e-06,0,
1973-02-20 23:00:00,1.1956787,4.8832245,0.94303894,3.900879,8.579028,284.8828,289.974,101403.875,295.06085,100547.58,1572672.0,1317409.2,5.722046e-06,0,
1973-02-21 00:00:00,1.2289276,4.9866333,0.9598236,3.9896088,8.678602,284.01544,290.4479,101415.69,296.52136,100560.26,2016256.0,1316630.8,4.7683716e-06,0,
1973-02-21 01:00:00,1.2595215,4.693619,0.97843933,3.7662811,8.841771,283.62708,290.87604,101391.06,297.6891,100538.37,2260928.0,1295075.2,1.4305115e-06,0,
1973-02-21 02:00:00,1.0513611,4.9194946,0.7969818,3.9333801,8.805638,283.3626,291.12326,101332.94,297.59943,100480.945,2125056.0,1280467.0,0.0,0,
1973-02-21 03:00:00,0.6470642,5.5566864,0.50234985,4.3963013,8.868019,283.31366,291.4936,101326.19,296.92987,100474.3,2357056.0,1234329.0,0.0,0,
1973-02-21 04:00:00,0.45570374,6.1251526,0.37472534,4.741165,9.222562,283.16168,291.40918,101322.875,294.0641,100470.016,1968896.0,1211664.5,0.0,0,
1973-02-21 05:00:00,0.6327362,6.2821198,0.542572,4.775589,9.357598,282.70575,290.4052,101327.31,292.03217,100472.336,1421440.0,1254335.0,0.0,0,
1973-02-21 06:00:00,1.067215,5.9158783,0.9016113,4.3959045,9.313576,283.11172,289.47388,101361.69,290.22833,100503.95,746688.0,1226578.2,0.0,0,
1973-02-21 07:00:00,1.6881409,5.6403046,1.3421326,4.0990753,8.567,284.09894,289.01562,101415.19,288.9063,100555.836,137536.0,1327785.0,2.2888184e-05,0,
1973-02-21 08:00:00,2.0932922,5.0475616,1.6550903,3.5604248,8.345041,284.82288,289.03967,101548.375,287.93393,100686.75,9600.0,1299325.8,8.106232e-06,0,
1973-02-21 09:00:00,2.5453491,4.792862,1.976471,3.3021088,7.590938,284.07358,287.5025,101591.75,287.5317,100729.234,0.0,1302842.2,1.04904175e-05,0,
1973-02-21 10:00:00,3.743866,4.664627,2.6645203,3.1550446,7.7563925,284.22638,287.60895,101585.81,287.77972,100723.89,0.0,1281017.0,7.1525574e-06,0,
1973-02-21 11:00:00,3.021881,5.913803,2.1226196,3.7259521,8.417619,284.53436,287.76065,101530.81,287.13342,100668.98,0.0,1305758.1,6.198883e-06,0,
1973-02-21 12:00:00,2.6510773,6.1727905,1.9500427,3.9509735,8.714393,284.59225,287.80292,101580.0,287.1751,100717.28,0.0,1309961.2,6.67572e-06,0,
1973-02-21 13:00:00,2.0707703,5.9726257,1.5817719,3.7799072,8.574865,284.68268,287.7804,101551.75,286.92468,100689.03,0.0,1298804.0,7.6293945e-06,0,
1973-02-21 14:00:00,1.1681213,5.6045227,1.0009003,3.7455292,7.980337,284.82883,287.50525,101593.625,287.27487,100730.555,0.0,1291925.2,2.9087067e-05,0,
1973-02-21 15:00:00,0.54322815,4.896286,0.6188202,3.3036346,7.522882,285.11182,287.14136,101565.31,287.01862,100701.79,0.0,1302044.8,2.9563904e-05,0,
1973-02-21 16:00:00,0.60557556,4.0963287,0.6432648,2.7931976,7.187328,285.28104,287.04883,101568.625,286.8496,100703.32,0.0,1287138.6,3.2424927e-05,0,
1973-02-21 17:00:00,0.8645477,3.7287445,0.82273865,2.5307617,6.327691,285.38605,287.06244,101607.0,286.77155,100741.86,0.0,1288310.8,2.5749207e-05,0,
1973-02-21 18:00:00,1.1630249,3.5404968,1.03862,2.3200073,6.0112333,285.8615,287.7744,101575.375,286.60303,100710.125,0.0,1303915.1,1.335144e-05,0,
1973-02-21 19:00:00,1.0363159,3.4447021,0.9340515,2.4341736,5.3512535,285.60376,287.49515,101634.375,287.4715,100768.19,51072.0,1329846.6,2.861023e-06,0,
1973-02-21 20:00:00,0.8188019,3.3939514,0.75253296,2.5277557,5.691769,285.6361,288.7895,101631.875,288.22028,100765.61,266240.0,1294312.6,5.2452087e-06,0,
1973-02-21 21:00:00,0.504364,3.761261,0.47964478,2.9342804,6.114178,285.15887,288.0491,101717.125,290.8277,100852.01,480640.0,1313461.2,1.335144e-05,0,
1973-02-21 22:00:00,1.1942596,4.5118866,0.9905853,3.50737,6.8774443,285.40634,290.56177,101699.875,291.899,100836.66,936832.0,1317266.4,3.71933e-05,0,
1973-02-21 23:00:00,0.8908539,4.03389,0.746994,3.2339325,6.949072,284.8035,290.51062,101728.125,294.84186,100866.58,1032128.0,1356386.2,3.9100647e-05,0,
1973-02-22 00:00:00,0.09991455,3.7870789,0.102142334,3.0527496,6.856638,284.48376,290.79596,101702.81,294.5039,100843.3,1361472.0,1322316.2,4.1484833e-05,0,
1973-02-22 01:00:00,-0.36083984,3.1923218,-0.29229736,2.610611,6.641449,284.22327,290.9032,101712.375,296.811,100853.81,1396928.0,1337426.2,3.194809e-05,0,
1973-02-22 02:00:00,-0.38757324,2.3641815,-0.342865,1.9468079,6.3950124,284.02563,290.9901,101758.69,297.4281,100901.42,1675456.0,1323652.1,4.2438507e-05,0,
1973-02-22 03:00:00,-0.3514557,1.8304901,-0.35160828,1.4847717,5.7951784,283.92694,291.3827,101687.375,296.4685,100831.2,1765504.0,1326493.5,3.9100647e-05,0,
1973-02-22 04:00:00,-0.4723816,1.4122772,-0.45874023,1.1098633,5.731953,284.02014,291.59033,101707.06,295.4953,100851.03,1448704.0,1335673.4,8.249283e-05,0,
1973-02-22 05:00:00,-0.62854004,1.1172943,-0.57922363,0.84391785,6.164209,284.4967,290.76965,101658.56,294.12408,100801.95,1026176.0,1288996.4,4.5776367e-05,0,
1973-02-22 06:00:00,-1.1976929,1.3823853,-1.0211792,1.0407104,6.2835035,284.87018,290.38416,101678.375,291.90955,100820.67,675904.0,1241907.8,0.0,0,
1973-02-22 07:00:00,-2.771759,1.5923767,-2.0358582,1.1236115,4.6994905,285.12048,290.055,101688.5,288.85092,100828.72,296000.0,1249086.1,0.0,0,
1973-02-22 08:00:00,-3.5115662,1.4937439,-1.995285,0.98931885,4.704133,285.24005,290.02966,101785.94,287.02283,100923.76,21440.0,1153576.8,0.0,0,
1973-02-22 09:00:00,-3.3952332,1.0006866,-1.6448212,0.56591797,3.8509712,283.25336,286.80292,101892.625,286.09167,101028.63,0.0,1134701.6,0.0,0,
1973-02-22 10:00:00,-2.544098,-0.5217438,-1.5546265,-0.71424866,2.9705484,283.21973,285.59152,101982.5,284.29276,101118.33,0.0,1120256.8,0.0,0,
1973-02-22 11:00:00,-1.7532501,-1.3170929,-0.81481934,-1.3931427,2.325892,283.4126,285.36118,101986.25,283.73746,101120.875,0.0,1120696.2,0.0,0,
1973-02-22 12:00:00,-1.3712616,-1.4710236,-0.48979187,-1.3085938,2.2346487,283.5726,285.3587,101960.0,282.82407,101094.71,0.0,1128682.0,4.7683716e-07,0,
1973-02-22 13:00:00,-1.1990356,-1.2608032,-0.37121582,-1.0332184,2.082889,283.8053,285.6965,101990.0,282.5741,101123.11,0.0,1178856.0,4.7683716e-07,0,
1973-02-22 14:00:00,-1.2831726,-1.072464,-0.48347473,-0.9276428,1.9114947,283.83618,285.19754,101982.625,282.62567,101115.56,0.0,1170422.5,4.7683716e-07,0,
1973-02-22 15:00:00,-1.7776031,-1.1747284,-0.77882385,-1.1938629,1.8677164,283.7789,285.1846,101944.94,282.46423,101078.26,0.0,1183635.8,0.0,0,
1973-02-22 16:00:00,-2.3409576,-1.3332214,-0.84742737,-1.3926544,1.7255493,283.72855,284.9679,101944.75,282.13617,101077.74,0.0,1154521.8,4.7683716e-07,0,
1973-02-22 17:00:00,-2.9384613,-1.5018768,-1.0897217,-1.6123657,2.0443492,283.477,284.46106,101990.0,281.63693,101123.37,0.0,1137575.5,4.7683716e-07,0,
1973-02-22 18:00:00,-3.3663177,-1.9807587,-0.9608307,-1.2260132,2.2185183,283.55432,284.56842,102059.06,282.0835,101191.61,0.0,1142456.1,0.0,0,
1973-02-22 19:00:00,-3.4266357,-2.7391052,-1.6229858,-1.9084167,4.3002005,283.77988,285.59485,102053.56,285.95914,101186.25,173504.0,1074737.8,2.3841858e-07,0,
1973-02-22 20:00:00,-2.6574554,-3.0420532,-1.9441528,-2.2335205,5.9367337,285.23816,289.02545,102132.06,290.54938,101264.78,785472.0,1072065.5,0.0,0,
1973-02-22 21:00:00,-2.5603485,-3.7902374,-2.0611572,-2.994278,7.9556875,284.65454,289.51697,102112.19,294.57727,101249.625,1501504.0,1062733.5,0.0,0,
1973-02-22 22:00:00,-1.5922852,-3.0826263,-1.4040833,-2.4875793,8.034576,285.83536,292.10452,102148.875,298.67505,101290.375,2100736.0,1096739.2,0.0,0,
1973-02-22 23:00:00,-1.9934387,-2.4303894,-1.7779846,-1.9575806,7.9587946,285.88324,292.69882,102082.94,301.62155,101226.81,2744896.0,1116388.5,0.0,0,
1973-02-23 00:00:00,-2.6369781,-1.927536,-2.3130188,-1.5427246,7.9767294,285.87433,293.24417,102149.56,303.70258,101294.11,3131264.0,1117279.1,0.0,0,
1973-02-23 01:00:00,-3.5464935,-1.710846,-3.0198822,-1.3780365,8.328405,285.8006,293.64493,102142.31,304.31274,101288.25,3303552.0,1131273.6,0.0,0,
1973-02-23 02:00:00,-4.5957336,-1.9710693,-3.812439,-1.5965424,9.010607,285.1499,293.60358,102119.375,303.6349,101265.984,3252480.0,1135371.2,0.0,0,
1973-02-23 03:00:00,-5.5108643,-2.5581818,-4.466507,-2.050293,9.8904,285.20874,293.30762,102171.5,301.8251,101317.23,2971648.0,1139938.4,0.0,0,
1973-02-23 04:00:00,-5.9439545,-3.5462189,-4.724884,-2.7665558,10.424856,285.13232,292.71085,102185.31,299.17258,101330.016,2370624.0,1145114.4,0.0,0,
1973-02-23 05:00:00,-5.83197,-4.0337524,-4.5464935,-3.0649261,10.655813,284.47922,291.36658,102255.31,296.08484,101398.42,1775616.0,1146441.2,0.0,0,
1973-02-23 06:00:00,-5.3900757,-4.0467834,-4.1129,-2.9868164,10.329153,284.32742,290.65045,102262.875,292.9786,101403.28,1171648.0,1111414.0,0.0,0,
1973-02-23 07:00:00,-5.2462006,-3.7644196,-3.5663452,-2.401764,9.541781,284.4422,289.95654,102285.625,289.3554,101423.36,458368.0,1091540.6,0.0,0,
1973-02-23 08:00:00,-5.5157166,-3.8538666,-3.240448,-2.019699,7.829342,284.89188,289.40942,102352.94,286.94464,101487.91,22784.0,1073199.8,0.0,0,
1973-02-23 09:00:00,-5.2861176,-3.9334717,-2.9706268,-1.9513702,6.7678447,284.5735,287.02277,102415.94,286.1652,101549.83,0.0,1066483.5,0.0,0,
1973-02-23 10:00:00,-3.8857117,-3.477539,-1.8156891,-1.6124268,6.1956964,284.95123,286.32364,102457.75,285.36865,101591.95,0.0,1062409.0,0.0,0,
1973-02-23 11:00:00,-3.290039,-3.1809998,-1.3731079,-1.3287048,5.3726196,285.21686,286.39017,102447.06,284.58493,101581.94,0.0,1062255.6,0.0,0,
1973-02-23 12:00:00,-3.1126556,-2.7413025,-1.5245514,-1.4216919,4.650276,285.41272,286.44864,102508.69,283.67328,101643.26,0.0,1058124.0,0.0,0,
1973-02-23 13:00:00,-2.7924957,-2.8079681,-1.4874725,-1.8213196,4.287272,285.55017,286.5866,102526.25,283.16116,101660.72,0.0,1058037.5,0.0,0,
1973-02-23 14:00:00,-2.4596558,-2.8600159,-1.2990265,-1.9881439,4.0735383,285.52487,286.5005,102515.56,282.8398,101650.625,0.0,1061547.0,0.0,0,
1973-02-23 15:00:00,-2.5159912,-2.77417,-1.2347565,-1.8777618,3.730045,285.68793,286.47888,102453.31,282.71002,101589.6,0.0,1055782.2,0.0,0,
1973-02-23 16:00:00,-3.0137482,-2.5280457,-1.4887085,-1.779129,3.3348768,285.66943,286.3586,102472.69,282.406,101609.58,0.0,1057143.2,0.0,0,
1973-02-23 17:00:00,-3.2716064,-2.2753754,-1.6182861,-1.8287201,3.267742,285.2329,285.7649,102470.375,282.07486,101606.17,0.0,1074697.2,0.0,0,
1973-02-23 18:00:00,-3.3488922,-2.4183044,-1.2739716,-1.6892548,3.0456686,285.32797,285.95364,102481.625,282.29095,101617.125,0.0,1083021.8,0.0,0,
1973-02-23 19:00:00,-2.8322449,-2.6187134,-1.1516113,-1.7991943,4.0420413,285.81,286.68762,102504.19,286.61823,101639.734,175680.0,1092470.8,0.0,0,
1973-02-23 20:00:00,-1.8185425,-1.8496704,-0.86091614,-1.143753,4.2520432,286.99066,289.24298,102523.44,291.57916,101658.46,716160.0,1163134.5,0.0,0,
1973-02-23 21:00:00,-1.1504822,-1.0728455,-0.935791,-0.80555725,4.791527,286.78552,290.10687,102565.19,296.18643,101701.21,1311744.0,1237374.8,0.0,0,
1973-02-23 22:00:00,-0.5838318,-0.43832397,-0.5543823,-0.36053467,4.7622404,287.06287,293.00314,102471.56,300.96173,101612.92,1983040.0,1210887.8,0.0,0,
1973-02-23 23:00:00,-0.81544495,0.14744568,-0.7645569,0.11558533,4.819346,286.8557,294.0025,102434.375,303.48743,101577.67,2540672.0,1230021.8,0.0,0,
1973-02-24 00:00:00,-1.3229675,0.59872437,-1.2016296,0.43597412,5.488696,286.58606,294.77936,102426.5,305.70197,101572.61,2811904.0,1262428.8,0.0,0,
1973-02-24 01:00:00,-1.6896667,0.6126404,-1.490387,0.44750977,5.9164424,286.36395,295.35934,102403.31,306.43524,101550.92,3023040.0,1251965.2,0.0,0,
1973-02-24 02:00:00,-2.3054047,0.5430145,-1.9844055,0.3776703,6.2810493,286.20526,295.68494,102374.31,305.90283,101521.7,2965952.0,1241190.2,0.0,0,
1973-02-24 03:00:00,-2.7667694,-0.18257141,-2.3354034,-0.1962738,6.7285914,286.476,297.41895,102336.06,305.0096,101485.21,2676672.0,1242881.0,0.0,0,
1973-02-24 04:00:00,-3.3549805,-0.8863983,-2.748886,-0.7261505,7.1583824,286.68552,296.72668,102339.875,301.9611,101488.33,2110784.0,1247436.8,0.0,0,
1973-02-24 05:00:00,-3.7689667,-0.9742584,-3.0065308,-0.7358856,7.176702,286.79425,295.80432,102301.625,299.17496,101448.6,1596864.0,1260160.8,0.0,0,
1973-02-24 06:00:00,-3.6397552,-0.6584778,-2.8266754,-0.451828,6.907834,286.6477,294.60602,102361.25,295.88892,101507.12,986368.0,1263427.0,0.0,0,
1973-02-24 07:00:00,-2.774002,-0.39552307,-1.8000488,-0.15397644,5.7199397,286.70142,292.95868,102400.375,292.3659,101544.39,356096.0,1242111.9,0.0,0,
1973-02-24 08:00:00,-2.3395538,-0.1869049,-1.5081482,0.08680725,3.3958483,287.18942,290.92303,102458.19,289.1953,101600.79,16640.0,1200724.9,0.0,0,
1973-02-24 09:00:00,-1.5624542,-0.157547,-1.4785461,0.008285522,2.1090412,287.3375,289.72845,102479.56,288.21182,101621.11,0.0,1167305.9,0.0,0,
1973-02-24 10:00:00,-0.71965027,-0.9259796,-0.2605133,-1.1451874,1.780157,286.91913,289.06158,102554.25,287.16193,101695.39,0.0,1162207.9,0.0,0,
1973-02-24 11:00:00,-0.024597168,-1.0401611,0.2682953,-0.97953796,1.6257242,286.9397,288.4171,102477.31,286.7229,101618.81,0.0,1149728.0,0.0,0,
1973-02-24 12:00:00,0.33935547,-0.44200134,0.3279724,-0.44396973,1.4187318,287.2527,288.74118,102352.375,286.1637,101494.92,0.0,1153032.8,0.0,0,
1973-02-24 13:00:00,0.116744995,-0.10726929,0.14019775,-0.4187622,0.9589407,287.15372,288.45132,102328.0,285.6311,101471.11,0.0,1124822.5,0.0,0,
1973-02-24 14:00:00,0.122543335,-0.51641846,0.46798706,-0.9923248,0.9571021,286.14423,286.6321,102284.56,285.19977,101427.33,0.0,1136859.2,0.0,0,
1973-02-24 15:00:00,0.410614,-0.152771,0.89971924,-0.83932495,1.8160604,285.25592,285.4121,102220.375,284.59125,101363.78,0.0,1114739.2,0.0,0,
1973-02-24 16:00:00,0.6192932,0.7986603,0.9005432,-0.09396362,2.15702,285.26837,285.5031,102211.0,284.66425,101354.805,0.0,1121867.8,0.0,0,
1973-02-24 17:00:00,1.1790771,1.0622559,1.37323,-0.17480469,3.1769412,285.44025,285.67935,102281.0,284.6607,101423.06,0.0,1168063.8,0.0,0,
1973-02-24 18:00:00,2.284668,0.3141632,1.7313385,-0.63934326,3.5542798,284.96115,285.41113,102295.31,284.43314,101435.31,0.0,1145066.2,0.0,0,
1973-02-24 19:00:00,3.0767975,-0.05052185,2.2226868,-0.68159485,4.4654417,284.96414,286.60498,102370.19,287.43103,101509.88,153792.0,1145977.5,0.0,0,
1973-02-24 20:00:00,2.7799988,-0.20542908,1.8730621,-0.36064148,4.734679,285.06476,288.8114,102364.5,292.02936,101503.83,695680.0,1182836.0,0.0,0,
1973-02-24 21:00:00,2.076645,0.25857544,1.647644,0.18717957,4.886554,285.30225,291.3126,102357.625,297.43094,101498.91,1407296.0,1198536.2,0.0,0,
1973-02-24 22:00:00,2.3929138,1.1243591,1.905838,0.95059204,5.1741104,287.58295,294.5318,102291.625,300.77063,101436.06,2117184.0,1175231.0,0.0,0,
1973-02-24 23:00:00,1.9159851,2.5591583,1.486206,2.1137695,6.2810984,286.94037,295.21686,102203.0,303.38327,101349.75,2663872.0,1195624.5,0.0,0,
1973-02-25 00:00:00,1.4056244,2.9783783,1.0482941,2.441162,7.3160644,286.93494,295.58994,102224.25,305.0071,101373.0,3008320.0,1219215.9,0.00010251999,0,
1973-02-25 01:00:00,0.7963104,2.7764893,0.5076294,2.292282,7.2755947,286.61777,295.7677,102168.0,305.81955,101318.0,3040320.0,1239520.2,9.4890594e-05,0,
1973-02-25 02:00:00,-0.23175049,2.520523,-0.35327148,2.0504608,6.5643992,286.58926,296.4566,102090.75,306.04407,101242.055,2850304.0,1292960.9,0.0,0,
1973-02-25 03:00:00,-1.7603607,2.4228363,-1.5959778,1.8823395,5.7618985,286.45032,296.5286,102080.375,305.1725,101231.67,2634112.0,1265229.5,0.0,0,
1973-02-25 04:00:00,-4.1945496,2.393921,-3.4269867,1.7520599,6.8432636,286.48126,296.422,101999.625,301.89954,101150.06,2260224.0,1248378.1,0.0,0,
1973-02-25 05:00:00,-5.1031647,1.1624908,-3.9909668,0.7992096,8.067644,286.21375,294.5478,102042.75,298.8794,101191.2,1609472.0,1231226.4,0.0,0,
1973-02-25 06:00:00,-5.071106,-0.76008606,-3.8491058,-0.6542511,8.59385,286.10388,293.3839,102038.0,295.14026,101184.8,971712.0,1220939.8,0.0,0,
1973-02-25 07:00:00,-4.5886993,-3.2786102,-3.171051,-2.2661285,7.6757693,286.498,292.30005,102171.625,291.47693,101316.14,347456.0,1190375.6,0.0,0,
1973-02-25 08:00:00,-4.052887,-5.000351,-2.5166626,-3.0272675,7.4529195,286.50922,291.58057,102158.06,289.45905,101299.28,14464.0,1164359.9,0.0,0,
1973-02-25 09:00:00,-3.6362915,-5.2662506,-2.2709198,-3.0624237,7.320527,284.87094,289.12173,102183.19,288.76453,101323.33,0.0,1182820.8,0.0,0,
1973-02-25 10:00:00,-2.960678,-4.727936,-1.6052704,-2.3475952,6.758398,285.9286,288.43402,102142.69,288.27048,101285.59,0.0,1177248.6,0.0,0,
1973-02-25 11:00:00,-2.5447998,-4.3325806,-1.3829498,-1.8009491,5.715579,286.14453,288.19452,102127.125,287.63004,101271.13,0.0,1144975.4,0.0,0,
1973-02-25 12:00:00,-2.3256989,-3.8215332,-1.2888794,-1.3910065,4.5246377,286.2627,287.85303,102004.375,286.47406,101149.39,0.0,1130598.2,0.0,0,
1973-02-25 13:00:00,-1.7156067,-3.1141815,-1.2804413,-1.4857635,3.3188806,286.14105,287.4344,102004.5,285.7875,101150.56,0.0,1134430.5,0.0,0,
1973-02-25 14:00:00,-0.8993988,-2.7540283,-0.9237671,-1.6402588,2.8088503,286.04944,287.30322,101905.375,285.50223,101053.2,0.0,1135667.2,0.0,0,
1973-02-25 15:00:00,0.102996826,-2.8809967,-0.40867615,-1.8652496,2.3177397,285.93768,286.99985,101881.31,285.05414,101028.555,0.0,1145085.2,0.0,0,
1973-02-25 16:00:00,1.3075867,-2.728119,0.17456055,-1.8037109,2.1415823,285.74976,286.49796,101823.5,284.73325,100971.51,0.0,1110915.1,0.0,0,
1973-02-25 17:00:00,2.3683167,-1.5973206,0.93330383,-1.4397888,2.0920124,284.96814,285.6209,101809.375,284.30618,100956.7,0.0,1118716.4,0.0,0,
1973-02-25 18:00:00,3.6128387,0.684021,2.0219116,0.517746,2.7306337,285.2506,286.09155,101878.06,283.93646,101024.08,0.0,1135583.2,0.0,0,
1973-02-25 19:00:00,4.420822,5.146759,2.629837,2.8476257,6.0441394,285.36154,287.00403,102025.06,288.29828,101166.84,159488.0,1124753.8,0.0,0,
1973-02-25 20:00:00,3.1948547,6.8212433,2.428894,4.698303,9.947173,285.77234,289.1347,102151.25,291.9223,101289.89,702912.0,1163719.2,0.0,0,
1973-02-25 21:00:00,1.1105804,7.226639,0.94317627,5.3539886,11.477232,287.59668,291.55078,102344.0,293.52484,101481.83,1214720.0,1245693.8,2.861023e-06,0,
1973-02-25 22:00:00,-0.53253174,6.2643585,-0.40034485,4.802902,11.192046,287.00104,291.10843,102444.31,295.22974,101580.59,1349632.0,1281438.5,4.7683716e-06,0,
1973-02-25 23:00:00,-1.1557007,6.0995026,-0.89663696,4.6392975,9.655496,286.45166,290.6856,102529.5,292.88824,101664.47,1251264.0,1374182.5,1.8119812e-05,0,
1973-02-26 00:00:00,-1.2513428,5.4402924,-0.9610443,4.1508636,8.611603,285.8463,289.8894,102582.31,292.3694,101714.75,974528.0,1374781.9,9.250641e-05,0,
1973-02-26 01:00:00,-1.1691742,4.6357574,-0.912323,3.5887756,7.713998,285.53006,289.85632,102613.625,292.92072,101747.31,1140480.0,1376367.2,1.9550323e-05,0,
1973-02-26 02:00:00,-1.1980438,3.8240051,-0.9414978,2.9680328,7.1226554,285.14252,290.49823,102681.56,291.73553,101814.5,835904.0,1368752.4,4.7683716e-07,0,
1973-02-26 03:00:00,-1.5033417,2.8680267,-1.2359161,2.254074,6.6716003,285.0794,290.89795,102644.125,292.9729,101777.52,891200.0,1359687.5,5.2452087e-06,0,
1973-02-26 04:00:00,-1.9859924,1.8205414,-1.6360931,1.4017487,6.238358,284.9651,291.2016,102679.44,292.55615,101812.234,848576.0,1366080.1,1.3828278e-05,0,
1973-02-26 05:00:00,-2.257492,0.83543396,-1.8342285,0.6154785,5.8484397,284.44843,290.01852,102635.31,291.18338,101768.125,654848.0,1344877.6,1.001358e-05,0,
1973-02-26 06:00:00,-2.5604095,0.24043274,-2.0323029,0.15454102,5.584378,284.4438,290.00204,102588.69,289.90942,101721.06,349824.0,1328385.2,2.861023e-06,0,
1973-02-26 07:00:00,-2.9167786,0.060638428,-2.209259,0.04408264,4.644959,284.6349,290.09607,102611.125,288.89957,101742.92,106688.0,1340502.0,7.1525574e-06,0,
1973-02-26 08:00:00,-2.9980621,-0.24951172,-2.1884766,-0.1741333,4.4906135,284.6919,290.28357,102703.94,288.29865,101834.81,3904.0,1318670.8,9.536743e-06,0,
1973-02-26 09:00:00,-3.0963593,-0.6383972,-2.1007385,-0.37857056,4.5785227,283.2178,287.9625,102805.125,288.04227,101934.56,0.0,1329554.0,5.2452087e-06,0,
1973-02-26 10:00:00,-2.8970947,-1.8292999,-2.0581665,-1.080658,4.6279774,283.75684,288.74976,102915.0,288.29333,102044.91,0.0,1332501.8,4.2915344e-06,0,
1973-02-26 11:00:00,-3.1909943,-1.920044,-2.2137146,-1.1039581,4.4700413,283.94574,288.66913,102885.625,288.0787,102015.375,0.0,1328226.0,1.9073486e-06,0,
1973-02-26 12:00:00,-3.3923035,-2.308731,-2.2046967,-1.2875214,3.9605324,284.04456,288.60956,102816.94,287.52472,101945.234,0.0,1319808.2,1.9073486e-06,0,
1973-02-26 13:00:00,-3.3500366,-2.708374,-2.2547607,-1.6793213,3.9479434,284.1034,288.60843,102863.0,287.5694,101990.69,0.0,1323298.0,7.6293945e-06,0,
1973-02-26 14:00:00,-3.3189697,-3.0991364,-2.0677338,-1.7031708,4.0243664,283.84412,288.34113,102820.125,286.87262,101948.234,0.0,1310580.2,9.536743e-07,0,
1973-02-26 15:00:00,-3.7039795,-3.1539154,-2.2862854,-1.6972809,4.111554,284.17957,288.5538,102821.94,286.56787,101949.08,0.0,1304680.5,2.670288e-05,0,
1973-02-26 16:00:00,-4.284485,-3.149109,-2.6564484,-1.6930847,4.2541385,284.22983,288.4555,102816.0,286.49124,101943.555,0.0,1287861.0,1.04904175e-05,0,
1973-02-26 17:00:00,-4.6874847,-3.3020172,-2.8240967,-1.7834778,4.677261,283.3045,287.1488,102809.5,286.1398,101936.58,0.0,1302726.1,1.5258789e-05,0,
1973-02-26 18:00:00,-4.802536,-3.46286,-2.8759613,-1.8482513,4.7596016,283.30676,287.12384,102791.06,285.93988,101918.22,0.0,1298946.5,1.335144e-05,0,
1973-02-26 19:00:00,-4.7111206,-3.5873718,-3.019104,-2.086258,6.613578,283.27588,287.10507,102774.56,287.6678,101901.51,100160.0,1244769.5,1.9073486e-06,0,
1973-02-26 20:00:00,-4.433655,-3.6678162,-3.3744202,-2.676941,8.387946,284.6771,289.09888,102843.06,290.6548,101971.59,540416.0,1222708.9,1.4305115e-06,0,
1973-02-26 21:00:00,-4.1963806,-3.962204,-3.3071136,-2.9988403,9.032613,284.57855,289.63672,102831.25,293.58105,101962.25,1035968.0,1229310.0,4.7683716e-07,0,
1973-02-26 22:00:00,-2.9839783,-2.269867,-2.443344,-1.8280792,9.386344,285.97772,292.74036,102864.0,296.4355,101997.56,1833920.0,1194468.5,0.0,0,
1973-02-26 23:00:00,-2.2132568,-1.7375641,-1.8735046,-1.438034,9.171536,286.17365,293.5287,102900.125,299.6917,102036.625,2359168.0,1214016.2,4.7683716e-07,0,
1973-02-27 00:00:00,-1.6819,-1.2021179,-1.4649506,-1.033493,8.757003,286.21033,293.9323,102807.625,300.72314,101946.64,2610816.0,1280641.2,0.0,0,
1973-02-27 01:00:00,-1.2560883,-0.6911316,-1.1548767,-0.61972046,8.774091,286.3509,294.08984,102852.75,302.6347,101992.805,2802304.0,1256693.0,0.0,0,
